HR,respr,Time(sec),Label
90.32,15.174569075369076,1644854171.0,0
90.4,15.161769075369074,1644854172.0,0
90.47,15.20443574203574,1644854173.0,0
90.52,15.217235742035742,1644854174.0,0
90.55,15.166035742035742,1644854175.0,0
90.58,15.114835742035742,1644854176.0,0
90.62,15.153235742035742,1644854177.0,0
90.77,15.12763574203574,1644854178.0,0
90.92,15.12763574203574,1644854179.0,0
91.0,15.102035742035742,1644854180.0,0
91.1,15.102035742035742,1644854181.0,0
91.18,15.102035742035742,1644854182.0,0
91.27,15.166035742035742,1644854183.0,0
91.33,15.217235742035742,1644854184.0,0
91.38,15.26843574203574,1644854185.0,0
91.42,15.332435742035742,1644854186.0,0
91.38,15.375102408702409,1644854187.0,0
91.38,15.426302408702409,1644854188.0,0
91.35,15.426302408702409,1644854189.0,0
91.33,15.426302408702409,1644854190.0,0
91.3,15.426302408702409,1644854191.0,0
91.27,15.458302408702409,1644854192.0,0
91.18,15.394302408702409,1644854193.0,0
91.08,15.426302408702409,1644854194.0,0
90.95,15.426302408702409,1644854195.0,0
90.83,15.426302408702409,1644854196.0,0
90.72,15.362302408702408,1644854197.0,0
90.57,15.298302408702408,1644854198.0,0
90.42,15.32573098013098,1644854199.0,0
90.23,15.283064313464312,1644854200.0,0
90.05,15.246492884892884,1644854201.0,0
89.87,15.203826218226215,1644854202.0,0
89.67,15.171826218226215,1644854203.0,0
89.47,15.13525478965479,1644854204.0,0
89.3,15.156588122988124,1644854205.0,0
89.15,15.092588122988124,1644854206.0,0
89.03,15.092588122988124,1644854207.0,0
88.93,15.092588122988124,1644854208.0,0
88.87,15.092588122988124,1644854209.0,0
88.82,15.092588122988124,1644854210.0,0
88.78,15.092588122988124,1644854211.0,0
88.77,15.118188122988125,1644854212.0,0
88.77,15.12335984015984,1644854213.0,0
88.63,15.09775984015984,1644854214.0,0
88.4,15.09775984015984,1644854215.0,0
88.18,15.07215984015984,1644854216.0,0
87.92,15.07215984015984,1644854217.0,0
87.7,15.09775984015984,1644854218.0,0
87.5,15.09775984015984,1644854219.0,0
87.35,15.069832567432568,1644854220.0,0
87.17,15.005832567432568,1644854221.0,0
86.93,15.0271659007659,1644854222.0,0
86.63,15.0271659007659,1644854223.0,0
86.32,15.041388122988122,1644854224.0,0
85.97,15.009388122988122,1644854225.0,0
85.58,15.009388122988122,1644854226.0,0
85.22,14.966721456321457,1644854227.0,0
84.78,14.902721456321457,1644854228.0,0
84.38,14.877121456321456,1644854229.0,0
83.97,14.841565900765902,1644854230.0,0
83.68,14.8159659007659,1644854231.0,0
83.37,14.844410345210344,1644854232.0,0
83.05,14.87285478965479,1644854233.0,0
82.87,14.87285478965479,1644854234.0,0
82.67,14.898454789654789,1644854235.0,0
82.47,14.834454789654789,1644854236.0,0
82.28,14.898454789654789,1644854237.0,0
82.03,14.962454789654789,1644854238.0,0
81.8,14.962454789654789,1644854239.0,0
81.65,14.962454789654789,1644854240.0,0
81.53,14.962454789654789,1644854241.0,0
81.48,15.013654789654789,1644854242.0,0
81.42,15.077654789654789,1644854243.0,0
81.42,15.077654789654789,1644854244.0,0
81.45,15.013654789654789,1644854245.0,0
81.5,14.949654789654788,1644854246.0,0
81.58,14.885654789654788,1644854247.0,0
81.72,14.821654789654788,1644854248.0,0
81.87,14.77045478965479,1644854249.0,0
82.0,14.783254789654787,1644854250.0,0
82.13,14.783254789654787,1644854251.0,0
82.27,14.783254789654787,1644854252.0,0
82.42,14.783254789654787,1644854253.0,0
82.57,14.783254789654787,1644854254.0,0
82.77,14.783254789654787,1644854255.0,0
82.97,14.783254789654787,1644854256.0,0
83.2,14.783254789654787,1644854257.0,0
83.45,14.783254789654787,1644854258.0,0
83.68,14.783254789654787,1644854259.0,0
83.93,14.811699234099232,1644854260.0,0
84.2,14.769032567432568,1644854261.0,0
84.45,14.717832567432568,1644854262.0,0
84.75,14.653832567432568,1644854263.0,0
85.0,14.602632567432568,1644854264.0,0
85.07,14.5599659007659,1644854265.0,0
85.1,14.5599659007659,1644854266.0,0
85.12,14.556410345210349,1644854267.0,0
85.13,14.545438916638917,1644854268.0,0
85.12,14.571038916638916,1644854269.0,0
85.1,14.571038916638916,1644854270.0,0
85.08,14.545438916638917,1644854271.0,0
85.07,14.534467488067488,1644854272.0,0
85.08,14.49180082140082,1644854273.0,0
85.27,14.466200821400822,1644854274.0,0
85.58,14.498200821400822,1644854275.0,0
85.9,14.475445265845265,1644854276.0,0
86.27,14.411445265845265,1644854277.0,0
86.6,14.360245265845268,1644854278.0,0
86.92,14.309045265845263,1644854279.0,0
87.22,14.309045265845263,1644854280.0,0
87.55,14.309045265845263,1644854281.0,0
87.9,14.309045265845263,1644854282.0,0
88.32,14.309045265845263,1644854283.0,0
88.75,14.309045265845263,1644854284.0,0
89.22,14.309045265845263,1644854285.0,0
89.7,14.334645265845266,1644854286.0,0
90.18,14.360245265845268,1644854287.0,0
90.73,14.360245265845268,1644854288.0,0
91.25,14.360245265845268,1644854289.0,0
91.8,14.360245265845268,1644854290.0,0
92.2,14.334645265845266,1644854291.0,0
92.63,14.334645265845266,1644854292.0,0
93.08,14.283445265845266,1644854293.0,1
93.42,14.283445265845266,1644854294.0,1
93.77,14.262111932511932,1644854295.0,1
94.1,14.313311932511931,1644854296.0,1
94.42,14.364511932511936,1644854297.0,1
94.7,14.364511932511936,1644854298.0,1
95.0,14.428511932511936,1644854299.0,1
95.27,14.428511932511936,1644854300.0,1
95.5,14.4711785991786,1644854301.0,1
95.7,14.522378599178598,1644854302.0,1
95.9,14.522378599178598,1644854303.0,1
96.05,14.543711932511933,1644854304.0,1
96.18,14.501045265845264,1644854305.0,1
96.3,14.469045265845264,1644854306.0,1
96.42,14.417845265845266,1644854307.0,1
96.53,14.366645265845266,1644854308.0,1
96.62,14.3239785991786,1644854309.0,1
96.72,14.28740717060717,1644854310.0,1
96.83,14.244740503940504,1644854311.0,1
96.93,14.193540503940504,1644854312.0,1
97.08,14.129540503940504,1644854313.0,1
97.23,14.193540503940504,1644854314.0,1
97.4,14.193540503940504,1644854315.0,1
97.57,14.193540503940504,1644854316.0,1
97.7,14.129540503940504,1644854317.0,1
97.83,14.180740503940504,1644854318.0,1
98.02,14.180740503940504,1644854319.0,1
98.2,14.129540503940506,1644854320.0,1
98.35,14.142340503940504,1644854321.0,1
98.5,14.150873837273837,1644854322.0,1
98.58,14.156969075369076,1644854323.0,1
98.75,14.156969075369076,1644854324.0,1
99.0,14.142746853146852,1644854325.0,1
99.38,14.107191297591298,1644854326.0,1
99.77,14.08443574203574,1644854327.0,1
100.12,14.054569075369075,1644854328.0,1
100.53,14.028969075369076,1644854329.0,1
100.93,14.060969075369076,1644854330.0,1
101.4,14.097540503940504,1644854331.0,1
101.88,14.148740503940504,1644854332.0,1
102.33,14.123140503940505,1644854333.0,1
102.73,14.071940503940503,1644854334.0,1
103.07,14.084740503940504,1644854335.0,1
103.57,14.048169075369076,1644854336.0,1
104.0,14.016169075369076,1644854337.0,1
104.43,13.964969075369076,1644854338.0,1
105.05,13.932969075369076,1644854339.0,1
105.72,13.890302408702407,1644854340.0,1
106.35,13.83910240870241,1644854341.0,1
106.97,13.83910240870241,1644854342.0,1
107.6,13.83910240870241,1644854343.0,1
108.25,13.83910240870241,1644854344.0,1
108.9,13.83910240870241,1644854345.0,1
109.53,13.77510240870241,1644854346.0,1
110.2,13.83910240870241,1644854347.0,1
110.9,13.881769075369077,1644854348.0,1
111.53,13.945769075369077,1644854349.0,1
111.65,13.982340503940504,1644854350.0,1
111.8,13.954911932511932,1644854351.0,1
111.95,13.986911932511932,1644854352.0,1
112.17,14.018911932511932,1644854353.0,1
112.28,14.044511932511933,1644854354.0,1
112.38,14.01658465978466,1644854355.0,1
112.48,13.983670374070376,1644854356.0,1
112.58,13.95928942168942,1644854357.0,1
112.52,13.934908469308468,1644854358.0,1
112.42,13.889194183594183,1644854359.0,1
112.25,13.857686491286492,1644854360.0,1
112.08,13.815019824619824,1644854361.0,1
111.92,13.838292551892554,1644854362.0,1
111.77,13.799892551892553,1644854363.0,1
111.62,13.782825885225884,1644854364.0,1
111.45,13.808425885225883,1644854365.0,1
111.27,13.770025885225884,1644854366.0,1
111.07,13.795625885225885,1644854367.0,1
110.8,13.799181440781442,1644854368.0,1
110.53,13.841848107448108,1644854369.0,1
110.25,13.803448107448109,1644854370.0,1
109.95,13.777848107448108,1644854371.0,1
109.65,13.76078144078144,1644854372.0,1
109.32,13.73518144078144,1644854373.0,1
109.02,13.731625885225885,1644854374.0,1
108.7,13.717403663003662,1644854375.0,1
108.38,13.689975091575093,1644854376.0,1
108.07,13.670775091575091,1644854377.0,1
107.77,13.630047818847816,1644854378.0,1
107.43,13.591647818847818,1644854379.0,1
107.1,13.61724781884782,1644854380.0,1
106.77,13.640520546120548,1644854381.0,1
106.45,13.663793273393273,1644854382.0,1
106.13,13.692237717837717,1644854383.0,1
105.77,13.72068216228216,1644854384.0,1
105.47,13.746282162282162,1644854385.0,1
105.05,13.77188216228216,1644854386.0,1
104.65,13.79515488955489,1644854387.0,1
104.28,13.820754889554888,1644854388.0,1
103.87,13.852754889554888,1644854389.0,1
103.45,13.817199333999334,1644854390.0,1
102.97,13.77647206127206,1644854391.0,1
102.47,13.804916505716504,1644854392.0,1
101.97,13.830516505716504,1644854393.0,1
101.48,13.85896095016095,1644854394.0,1
101.03,13.895532378732378,1644854395.0,1
100.42,13.874199045399044,1644854396.0,1
99.85,13.91686571206571,1644854397.0,1
99.27,13.96806571206571,1644854398.0,1
98.48,14.019265712065712,1644854399.0,1
97.62,14.083265712065712,1644854400.0,1
96.75,14.110694283494285,1644854401.0,1
95.9,14.091494283494283,1644854402.0,1
95.02,14.076865712065713,1644854403.0,1
94.12,14.066199045399046,1644854404.0,1
93.22,14.072294283494283,1644854405.0,1
92.27,14.08296095016095,1644854406.0,1
91.28,14.085805394605392,1644854407.0,1
90.28,14.079405394605391,1644854408.0,1
89.48,14.074833966033966,1644854409.0,1
89.2,14.074833966033966,1644854410.0,1
88.92,14.074833966033966,1644854411.0,1
88.65,14.074833966033966,1644854412.0,1
88.3,14.138833966033966,1644854413.0,1
88.03,14.190033966033964,1644854414.0,1
87.78,14.241233966033963,1644854415.0,1
87.53,14.283900632700632,1644854416.0,1
87.28,14.271100632700632,1644854417.0,1
87.18,14.2497672993673,1644854418.0,1
87.12,14.222338727938729,1644854419.0,1
87.13,14.213805394605394,1644854420.0,1
87.1,14.213805394605394,1644854421.0,1
87.07,14.181805394605394,1644854422.0,1
87.03,14.17327206127206,1644854423.0,1
87.0,14.186072061272062,1644854424.0,1
86.98,14.177538727938726,1644854425.0,1
86.97,14.177538727938728,1644854426.0,1
86.95,14.1409672993673,1644854427.0,1
86.95,14.162300632700632,1644854428.0,1
87.0,14.125729204129204,1644854429.0,1
87.05,14.112929204129204,1644854430.0,1
87.1,14.070262537462536,1644854431.0,1
87.17,14.134262537462536,1644854432.0,1
87.23,14.070262537462536,1644854433.0,1
87.28,14.070262537462536,1644854434.0,1
87.32,14.059291108891108,1644854435.0,1
87.33,14.082046664446665,1644854436.0,1
87.33,14.039379997779998,1644854437.0,1
87.32,13.99671333111333,1644854438.0,1
87.28,13.932713331113332,1644854439.0,1
87.3,13.881513331113332,1644854440.0,1
87.32,13.838846664446663,1644854441.0,1
87.3,13.796179997779998,1644854442.0,1
87.3,13.732179997779998,1644854443.0,1
87.3,13.680979997779998,1644854444.0,1
87.28,13.666757775557777,1644854445.0,1
87.3,13.62409110889111,1644854446.0,0
87.28,13.63871968031968,1644854447.0,0
87.22,13.647253013653016,1644854448.0,0
87.13,13.666453013653014,1644854449.0,0
87.03,13.693881585081584,1644854450.0,0
86.9,13.693881585081584,1644854451.0,0
86.73,13.706681585081586,1644854452.0,0
86.55,13.770681585081586,1644854453.0,0
86.32,13.821881585081584,1644854454.0,0
86.12,13.864548251748252,1644854455.0,0
85.9,13.864548251748252,1644854456.0,0
85.75,13.928548251748252,1644854457.0,0
85.62,13.928548251748252,1644854458.0,0
85.5,13.928548251748252,1644854459.0,0
85.42,13.928548251748252,1644854460.0,0
85.33,13.864548251748252,1644854461.0,0
85.23,13.800548251748252,1644854462.0,0
85.13,13.78632602952603,1644854463.0,0
85.03,13.7497546009546,1644854464.0,0
84.93,13.6857546009546,1644854465.0,0
84.88,13.6345546009546,1644854466.0,0
84.88,13.647354600954602,1644854467.0,0
84.93,13.7113546009546,1644854468.0,0
84.85,13.7753546009546,1644854469.0,0
84.8,13.7113546009546,1644854470.0,0
84.68,13.6985546009546,1644854471.0,0
84.67,13.6985546009546,1644854472.0,0
84.68,13.6985546009546,1644854473.0,0
84.7,13.6793546009546,1644854474.0,0
84.72,13.647354600954602,1644854475.0,0
84.72,13.6793546009546,1644854476.0,0
84.72,13.647354600954602,1644854477.0,0
84.72,13.604687934287934,1644854478.0,0
84.53,13.562021267621269,1644854479.0,0
84.37,13.498021267621269,1644854480.0,0
84.18,13.498021267621269,1644854481.0,0
84.07,13.498021267621269,1644854482.0,0
83.92,13.562021267621269,1644854483.0,0
83.78,13.626021267621269,1644854484.0,0
83.67,13.690021267621267,1644854485.0,0
83.52,13.690021267621267,1644854486.0,0
83.42,13.668687934287934,1644854487.0,0
83.28,13.662592696192696,1644854488.0,0
83.08,13.662592696192696,1644854489.0,0
82.87,13.659748251748251,1644854490.0,0
82.62,13.656192696192695,1644854491.0,0
82.28,13.650097458097456,1644854492.0,0
82.0,13.639430791430792,1644854493.0,0
81.95,13.633030791430793,1644854494.0,0
81.93,13.62430351870352,1644854495.0,0
81.97,13.616176534576534,1644854496.0,0
82.1,13.62470986790987,1644854497.0,0
82.22,13.635376534576537,1644854498.0,0
82.33,13.643909867909867,1644854499.0,0
82.38,13.67133843933844,1644854500.0,0
82.4,13.68596701076701,1644854501.0,0
82.45,13.649395582195584,1644854502.0,0
82.48,13.617395582195584,1644854503.0,0
82.42,13.591795582195582,1644854504.0,0
82.38,13.563351137751138,1644854505.0,0
82.27,13.534906693306691,1644854506.0,0
82.13,13.511633966033964,1644854507.0,0
82.02,13.486033966033965,1644854508.0,0
82.07,13.457589521589522,1644854509.0,0
82.12,13.429145077145076,1644854510.0,0
82.18,13.400700632700634,1644854511.0,0
82.3,13.406795870795872,1644854512.0,0
82.45,13.428129204129206,1644854513.0,0
82.67,13.391557775557777,1644854514.0,0
82.93,13.406186346986347,1644854515.0,0
83.37,13.412281585081583,1644854516.0,0
83.85,13.4041546009546,1644854517.0,0
84.3,13.400599045399046,1644854518.0,0
84.75,13.400599045399046,1644854519.0,0
85.17,13.406694283494284,1644854520.0,0
85.58,13.41736095016095,1644854521.0,0
85.85,13.40638952158952,1644854522.0,0
86.12,13.395418093018094,1644854523.0,0
86.38,13.384751426351428,1644854524.0,0
86.65,13.363418093018092,1644854525.0,0
86.92,13.378046664446664,1644854526.0,0
87.15,13.341475235875237,1644854527.0,0
87.3,13.36280856920857,1644854528.0,0
87.45,13.37743714063714,1644854529.0,0
87.57,13.385970473970474,1644854530.0,0
87.72,13.449970473970474,1644854531.0,0
87.77,13.449970473970474,1644854532.0,0
87.77,13.398770473970472,1644854533.0,0
87.75,13.334770473970472,1644854534.0,0
87.73,13.311497746697746,1644854535.0,0
87.72,13.375497746697746,1644854536.0,0
87.67,13.349897746697748,1644854537.0,0
87.62,13.401097746697747,1644854538.0,0
87.73,13.437669175269177,1644854539.0,0
87.85,13.410240603840604,1644854540.0,0
88.07,13.446812032412032,1644854541.0,0
88.23,13.411256476856478,1644854542.0,0
88.43,13.379256476856478,1644854543.0,0
88.6,13.34370092130092,1644854544.0,0
88.7,13.320945365745365,1644854545.0,0
88.98,13.299612032412034,1644854546.0,0
89.2,13.2782786990787,1644854547.0,0
89.43,13.255523143523144,1644854548.0,0
89.68,13.223523143523144,1644854549.0,0
89.95,13.218951714951716,1644854550.0,0
90.25,13.229618381618382,1644854551.0,0
90.62,13.229618381618382,1644854552.0,0
90.93,13.178418381618384,1644854553.0,0
91.0,13.135751714951716,1644854554.0,0
91.05,13.084551714951717,1644854555.0,0
91.07,13.020551714951717,1644854556.0,0
91.0,12.969351714951715,1644854557.0,0
90.97,12.905351714951715,1644854558.0,0
90.97,12.854151714951715,1644854559.0,0
90.93,12.790151714951715,1644854560.0,0
90.97,12.790151714951715,1644854561.0,0
91.03,12.854151714951715,1644854562.0,0
91.12,12.790151714951715,1644854563.0,0
91.32,12.747485048285048,1644854564.0,0
91.5,12.76028504828505,1644854565.0,0
91.73,12.709085048285049,1644854566.0,0
92.0,12.67251361971362,1644854567.0,0
92.2,12.635942191142192,1644854568.0,0
92.45,12.603942191142192,1644854569.0,0
92.7,12.642342191142191,1644854570.0,0
92.95,12.677897746697749,1644854571.0,0
93.18,12.688564413364414,1644854572.0,0
93.37,12.69923108003108,1644854573.0,0
93.53,12.73763108003108,1644854574.0,0
93.63,12.754697746697747,1644854575.0,0
93.57,12.759869463869464,1644854576.0,0
93.4,12.774091686091683,1644854577.0,0
93.3,12.779263403263403,1644854578.0,0
93.2,12.779263403263403,1644854579.0,0
93.12,12.78443512043512,1644854580.0,0
93.05,12.79083512043512,1644854581.0,0
93.17,12.79083512043512,1644854582.0,0
93.27,12.786263691863692,1644854583.0,0
93.37,12.77163512043512,1644854584.0,0
93.45,12.77163512043512,1644854585.0,0
93.55,12.82283512043512,1644854586.0,0
93.65,12.87403512043512,1644854587.0,0
93.77,12.87403512043512,1644854588.0,0
93.88,12.81003512043512,1644854589.0,0
93.98,12.767368453768457,1644854590.0,0
94.08,12.735368453768457,1644854591.0,0
94.18,12.706924009324007,1644854592.0,0
94.3,12.674924009324007,1644854593.0,0
94.43,12.642924009324007,1644854594.0,0
94.52,12.60635258075258,1644854595.0,0
94.6,12.563685914085914,1644854596.0,0
94.7,12.512485914085916,1644854597.0,0
94.75,12.448485914085916,1644854598.0,0
94.8,12.499685914085914,1644854599.0,0
94.83,12.563685914085914,1644854600.0,0
94.8,12.563685914085914,1644854601.0,0
94.75,12.563685914085914,1644854602.0,0
94.73,12.499685914085914,1644854603.0,0
94.75,12.521019247419249,1644854604.0,0
94.85,12.533819247419247,1644854605.0,0
94.85,12.525285914085911,1644854606.0,0
94.88,12.56795258075258,1644854607.0,0
94.88,12.61915258075258,1644854608.0,0
94.97,12.65572400932401,1644854609.0,0
95.02,12.628295437895437,1644854610.0,0
95.05,12.600866866466866,1644854611.0,0
95.07,12.626466866466869,1644854612.0,0
95.08,12.585739593739593,1644854613.0,0
95.1,12.555872927072928,1644854614.0,0
95.12,12.54520626040626,1644854615.0,0
95.15,12.523872927072926,1644854616.0,0
95.2,12.510574225774226,1644854617.0,0
95.25,12.496352003552005,1644854618.0,0
95.28,12.477152003552003,1644854619.0,0
95.35,12.48324724164724,1644854620.0,0
95.37,12.510675813075814,1644854621.0,0
95.33,12.459475813075812,1644854622.0,0
95.28,12.408275813075814,1644854623.0,0
95.2,12.357075813075811,1644854624.0,0
95.07,12.341837717837718,1644854625.0,0
95.02,12.29917105117105,1644854626.0,0
94.97,12.247971051171051,1644854627.0,0
95.03,12.205304384504386,1644854628.0,0
94.9,12.173304384504386,1644854629.0,0
94.8,12.179399622599623,1644854630.0,0
94.77,12.136732955932956,1644854631.0,0
94.73,12.072732955932956,1644854632.0,0
94.77,12.021532955932956,1644854633.0,0
94.82,11.957532955932956,1644854634.0,0
94.88,11.906332955932957,1644854635.0,0
94.95,11.906332955932957,1644854636.0,0
95.0,11.855132955932955,1644854637.0,0
95.03,11.833799622599622,1644854638.0,0
95.07,11.833799622599622,1644854639.0,0
95.12,11.810526895326896,1644854640.0,0
95.17,11.810526895326896,1644854641.0,0
95.18,11.746526895326896,1644854642.0,0
95.22,11.682526895326896,1644854643.0,0
95.23,11.677955466755469,1644854644.0,0
95.25,11.658561527361528,1644854645.0,0
95.27,11.630117082917083,1644854646.0,0
95.28,11.636517082917084,1644854647.0,0
95.35,11.645244355644357,1644854648.0,0
95.43,11.626958641358645,1644854649.0,0
95.5,11.605625308025308,1644854650.0,0
95.58,11.585933000333002,1644854651.0,0
95.7,11.562660273060274,1644854652.0,0
95.82,11.537060273060272,1644854653.0,0
95.92,11.505060273060272,1644854654.0,0
96.28,11.468488844488846,1644854655.0,0
96.67,11.425822177822178,1644854656.0,0
97.1,11.425822177822178,1644854657.0,0
97.57,11.425822177822178,1644854658.0,0
98.05,11.425822177822178,1644854659.0,0
98.55,11.436793606393609,1644854660.0,0
99.08,11.468793606393607,1644854661.0,0
99.57,11.471638050838052,1644854662.0,0
100.05,11.497238050838051,1644854663.0,0
100.55,11.520510778110776,1644854664.0,0
101.02,11.543783505383503,1644854665.0,0
101.3,11.575783505383503,1644854666.0,0
101.65,11.607783505383503,1644854667.0,0
101.78,11.644354933954933,1644854668.0,0
101.8,11.687021600621602,1644854669.0,0
101.83,11.695554933954933,1644854670.0,0
101.85,11.631554933954932,1644854671.0,0
101.87,11.580354933954933,1644854672.0,0
101.87,11.580354933954933,1644854673.0,0
101.75,11.516354933954933,1644854674.0,0
101.65,11.516354933954933,1644854675.0,0
101.53,11.516354933954933,1644854676.0,0
101.42,11.516354933954933,1644854677.0,0
101.3,11.580354933954933,1644854678.0,0
101.23,11.644354933954933,1644854679.0,0
101.18,11.695554933954934,1644854680.0,0
101.17,11.759554933954934,1644854681.0,0
101.18,11.810754933954936,1644854682.0,0
101.23,11.810754933954936,1644854683.0,0
101.32,11.8022216006216,1644854684.0,0
101.48,11.8022216006216,1644854685.0,0
101.55,11.8022216006216,1644854686.0,0
101.63,11.759554933954933,1644854687.0,0
101.7,11.708354933954933,1644854688.0,0
101.77,11.708354933954933,1644854689.0,0
101.82,11.708354933954933,1644854690.0,0
101.82,11.772354933954931,1644854691.0,0
101.82,11.740354933954931,1644854692.0,0
101.78,11.740354933954931,1644854693.0,0
101.73,11.708354933954933,1644854694.0,0
101.68,11.708354933954933,1644854695.0,0
101.63,11.729688267288267,1644854696.0,0
101.58,11.729688267288267,1644854697.0,0
101.5,11.752960994560995,1644854698.0,0
101.42,11.688960994560995,1644854699.0,0
101.3,11.714560994560996,1644854700.0,0
101.17,11.714560994560996,1644854701.0,0
101.05,11.714560994560996,1644854702.0,0
100.92,11.778560994560996,1644854703.0,0
100.8,11.778560994560996,1644854704.0,0
100.7,11.714560994560996,1644854705.0,0
100.6,11.714560994560996,1644854706.0,0
100.5,11.714560994560996,1644854707.0,0
100.35,11.714560994560996,1644854708.0,0
100.22,11.765760994560996,1644854709.0,0
100.1,11.80842766122766,1644854710.0,0
99.98,11.851094327894328,1644854711.0,0
99.85,11.868160994560997,1644854712.0,0
99.75,11.868160994560997,1644854713.0,0
99.68,11.896605439005436,1644854714.0,0
99.42,11.939272105672108,1644854715.0,0
99.15,11.971272105672108,1644854716.0,0
98.85,11.996872105672104,1644854717.0,0
98.55,11.99971655011655,1644854718.0,0
98.23,11.964160994560997,1644854719.0,0
97.9,11.969332711732712,1644854720.0,0
97.57,11.997777156177158,1644854721.0,0
97.27,11.959377156177156,1644854722.0,0
96.92,11.945154933954935,1644854723.0,0
96.52,11.925760994560994,1644854724.0,0
96.1,11.947094327894328,1644854725.0,0
95.8,11.931856232656234,1644854726.0,0
95.42,11.95154854034854,1644854727.0,0
95.27,11.972881873681876,1644854728.0,0
95.15,11.968615207015208,1644854729.0,0
95.05,11.963443489843488,1644854730.0,0
94.98,11.954910156510158,1644854731.0,0
94.93,11.94615801975802,1644854732.0,0
94.92,11.937405883005882,1644854733.0,0
95.05,11.96067861027861,1644854734.0,0
95.18,11.963523054723057,1644854735.0,0
95.32,12.000094483294484,1644854736.0,0
95.45,11.968094483294484,1644854737.0,0
95.58,11.968094483294484,1644854738.0,0
95.67,11.968094483294484,1644854739.0,0
95.77,11.968094483294484,1644854740.0,0
95.85,11.968094483294484,1644854741.0,0
95.93,11.916894483294485,1644854742.0,0
96.02,11.852894483294484,1644854743.0,0
96.1,11.788894483294484,1644854744.0,0
96.13,11.788894483294484,1644854745.0,0
96.18,11.788894483294484,1644854746.0,0
96.18,11.788894483294484,1644854747.0,0
96.22,11.788894483294484,1644854748.0,0
96.23,11.788894483294484,1644854749.0,0
96.18,11.750494483294483,1644854750.0,0
96.12,11.750494483294483,1644854751.0,0
96.05,11.776094483294482,1644854752.0,0
96.0,11.804538927738928,1644854753.0,0
95.97,11.836538927738928,1644854754.0,0
95.48,11.868538927738928,1644854755.0,0
95.02,11.896983372183373,1644854756.0,0
94.6,11.896983372183373,1644854757.0,0
94.23,11.925427816627815,1644854758.0,0
93.9,11.951027816627816,1644854759.0,0
93.53,11.948183372183374,1644854760.0,0
93.13,11.948183372183372,1644854761.0,0
92.75,11.990850038850038,1644854762.0,0
92.4,11.99085003885004,1644854763.0,0
92.03,11.99085003885004,1644854764.0,0
91.63,11.99085003885004,1644854765.0,0
91.25,11.96525003885004,1644854766.0,0
90.87,11.936805594405596,1644854767.0,0
90.42,11.95387226107226,1644854768.0,0
89.88,11.99227226107226,1644854769.0,0
89.28,12.043472261072262,1644854770.0,0
88.68,12.05444368964369,1644854771.0,0
88.22,12.071510356310355,1644854772.0,0
87.72,12.108081784881785,1644854773.0,0
87.18,12.114481784881784,1644854774.0,0
86.62,12.110926229326228,1644854775.0,0
86.07,12.114481784881786,1644854776.0,0
85.53,12.157148451548451,1644854777.0,0
85.03,12.208348451548453,1644854778.0,0
84.45,12.208348451548453,1644854779.0,0
84.27,12.208348451548453,1644854780.0,0
84.03,12.208348451548453,1644854781.0,0
83.8,12.208348451548453,1644854782.0,0
83.58,12.208348451548453,1644854783.0,0
83.37,12.208348451548453,1644854784.0,0
83.15,12.208348451548453,1644854785.0,0
82.98,12.182748451548452,1644854786.0,0
82.9,12.157148451548451,1644854787.0,0
82.83,12.157148451548451,1644854788.0,0
82.77,12.157148451548451,1644854789.0,0
82.68,12.221148451548451,1644854790.0,0
82.6,12.285148451548451,1644854791.0,0
82.53,12.349148451548452,1644854792.0,0
82.48,12.349148451548452,1644854793.0,0
82.2,12.285148451548451,1644854794.0,0
81.92,12.285148451548451,1644854795.0,0
81.67,12.297948451548452,1644854796.0,0
81.4,12.24674845154845,1644854797.0,0
81.13,12.297948451548452,1644854798.0,0
80.83,12.297948451548452,1644854799.0,0
80.52,12.36194845154845,1644854800.0,0
80.2,12.36194845154845,1644854801.0,0
79.85,12.361948451548454,1644854802.0,0
79.55,12.36194845154845,1644854803.0,0
79.33,12.349148451548452,1644854804.0,0
79.13,12.381148451548452,1644854805.0,0
78.87,12.423815118215115,1644854806.0,0
78.65,12.487815118215115,1644854807.0,0
78.42,12.487815118215115,1644854808.0,0
78.17,12.551815118215115,1644854809.0,0
77.98,12.551815118215115,1644854810.0,0
77.8,12.577415118215118,1644854811.0,0
77.6,12.577415118215118,1644854812.0,0
77.37,12.577415118215118,1644854813.0,0
77.13,12.534748451548452,1644854814.0,0
77.37,12.534748451548452,1644854815.0,0
77.58,12.598748451548452,1644854816.0,0
77.8,12.598748451548452,1644854817.0,0
77.98,12.570821178821175,1644854818.0,0
78.13,12.594093906093905,1644854819.0,0
78.35,12.594093906093905,1644854820.0,0
78.57,12.555693906093904,1644854821.0,0
78.75,12.53293835053835,1644854822.0,0
78.92,12.490271683871685,1644854823.0,0
79.07,12.458271683871684,1644854824.0,0
79.25,12.429827239427238,1644854825.0,0
79.4,12.465382794982794,1644854826.0,0
79.55,12.50093835053835,1644854827.0,0
79.82,12.543605017205016,1644854828.0,0
80.17,12.569205017205016,1644854829.0,0
80.57,12.537205017205016,1644854830.0,0
81.0,12.564633588633589,1644854831.0,0
81.3,12.513433588633587,1644854832.0,0
81.63,12.539033588633588,1644854833.0,0
81.93,12.590233588633588,1644854834.0,0
82.2,12.577433588633587,1644854835.0,0
